"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target","target(t+1)","target(t+2)","target(t+3)"
0.25354330708661416,0.30246369128139056,0.19569592114697248,0.07201614922577057,0.4729793977812995,0.8398065885682836,0.6108493640477476,0.44905380053795924,0.7056616026761687,0.8912136893394002,0.15250000000000002,0.24253405008909862,0.30851908119997296,0.29207954468152664,0.29906351329901815,0.2704247069227455
0.2551181102362205,0.30285120616980765,0.20540062210304935,0.07842143172902422,0.4247622820919176,0.8125245695416305,0.6162684593754074,0.4559143412624756,0.6892726780359187,0.8852714133832112,0.6115,0.25062496187205335,0.29207954468152664,0.29906351329901815,0.2704247069227455,0.2863653885399423
0.2566929133858268,0.2973618081492243,0.21233864368741326,0.08387766899651583,0.3736133122028526,0.7184920198128784,0.597031602078251,0.43528123323290147,0.6503751395150741,0.8537198075819563,0,0.20242591385405925,0.29906351329901815,0.2704247069227455,0.2863653885399423,0.23273848665563138
0.25826771653543307,0.2961445834690428,0.21939927341349066,0.08946992577662473,0.3712361331220285,0.6810480383677961,0.6036983928937224,0.4471307348871506,0.6396317348703953,0.8494143787780696,0.46499999999999997,0.19919721245570293,0.2704247069227455,0.2863653885399423,0.23273848665563138,0.23618512051880902
0.25984251968503935,0.2853250726887592,0.2225817543092763,0.0935968814435378,0.3861331220285261,0.622474251120371,0.5506247788599415,0.40936858290434486,0.5863099660271784,0.798506187244547,0.692,0.22152310246325832,0.2863653885399423,0.23273848665563138,0.23618512051880902,0.16131153488583022
0.2614173228346457,0.28368229484890495,0.22724619448316663,0.09830501139163406,0.40812202852614893,0.602897240349084,0.5558576509804652,0.438753966762138,0.5901648433132513,0.8051202479561957,0.9055,0.25766564393123514,0.23273848665563138,0.23618512051880902,0.16131153488583022,0.2234189700913811
0.262992125984252,0.2638453363890744,0.22546304563954803,0.10045659277303594,0.2997226624405705,0.5748683072568598,0.5013873628931638,0.37152439648392516,0.5107500982507336,0.7226401512782971,0.0025000000000000022,0.2006687310511294,0.23618512051880902,0.16131153488583022,0.2234189700913811,0.16809142649826533
0.26456692913385826,0.2518252426722838,0.22423429882802604,0.10269473202610313,0.29041204437400947,0.5995950939539272,0.5081845099536305,0.4026810414333785,0.5114469460238326,0.7206411842387646,0.6085,0.21566885116306747,0.16131153488583022,0.2234189700913811,0.16809142649826533,0.19784131879095712
0.26614173228346455,0.21764547855711328,0.21474016402837037,0.10151383534837989,0.15059429477020603,0.45086091673873724,0.4129872064656698,0.267853632602031,0.3634995702569901,0.5594218414963875,0.0675,0.14017144734948175,0.2234189700913811,0.16809142649826533,0.19784131879095712,0.20156005532754356
0.2677165354330709,0.2165637652182804,0.21310361187593105,0.10314297814722845,0.2885103011093502,0.5350066829153235,0.5525987448555839,0.43557264269073886,0.475623207343634,0.6671970873851967,0.9645,0.2101538509019843,0.16809142649826533,0.19784131879095712,0.20156005532754356,0.18673045962676588
0.2692913385826772,0.1965057093067764,0.20542994144128543,0.10224957725753722,0.27587163232963546,0.48122887019419763,0.4201940445818358,0.3604015800733975,0.3985214255998734,0.5800237979065583,0.07800000000000001,0.1573392775925708,0.19784131879095712,0.20156005532754356,0.18673045962676588,0.14539352849141743
0.27086614173228346,0.19353159197297373,0.2018156666551164,0.1027132801414603,0.35578446909667194,0.28992059124144975,0.4686679453993557,0.4282440872540878,0.4413969869177328,0.6164605601461781,0.683,0.17793051271300886,0.20156005532754356,0.18673045962676588,0.14539352849141743,0.13212852316274004
0.27244094488188975,0.19284928048232539,0.19896369466308078,0.10333155065335717,0.6002773375594295,0.3036795345546033,0.4690590141343415,0.4381655663436388,0.44647535783895753,0.6155591051397985,0.3335,0.16570389324275225,0.18673045962676588,0.14539352849141743,0.13212852316274004,0.06802566835219157
0.2740157480314961,0.18721010676867259,0.1947230521964182,0.10326354089704869,0.3596671949286846,0.25882537935372274,0.473062813087767,0.41330514699201315,0.42101548470844496,0.5824665714759473,0.5905,0.18073140077606434,0.14539352849141743,0.13212852316274004,0.06802566835219157,0.03637105734563847
0.2755905511811024,0.16900403918892914,0.18625775962940339,0.10134999366272718,0.39924722662440565,0.2206148282097649,0.4291141362036537,0.3483417332990161,0.3517739220479273,0.5009224852158269,0.393,0.1634241117852121,0.13212852316274004,0.06802566835219157,0.03637105734563847,0.052810593864084765
0.27716535433070866,0.1522315389571333,0.17711545688857847,0.09890782514073386,0.26723454833597465,0.16754461828760123,0.40857371645654483,0.36728861452612455,0.3485736173228543,0.48578315243946374,0.184,0.13341663505508664,0.06802566835219157,0.03637105734563847,0.052810593864084765,0.0996349289131767
